gdp_2018_wb,dest_iso_code,dest_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
211886686924.483,554,New Zealand,13233813803.306,13367126332.507,13233813803.306,13367126332.507,8221.044222896822,635663.0841104712,402624623.2781343,398101845.2862097,346221972.26867723,342172841.87776965,402624623.2781343,452289778.49773395,546579518.128139,580364743.3136609,100.0,100.0,0.0,54187933.21152425,200357545.85946178,238191901.4358912,0.19002,0.18788,0.1634,0.16149,0.19002,0.21346,0.25796,0.2739,0.0,0.02557,0.09456,0.11241
13025266513.3167,558,Nicaragua,2483670970.5309997,1669260548.8009999,2483670970.5309997,1669260548.8009999,613.5512699543998,47331.70831554049,26192509.61667885,25816658.61818398,22855630.26664627,22517490.19630677,26192509.61667885,28664843.599265873,35244117.556622714,37554916.86791465,100.0,100.0,0.0,2848184.981081892,12388487.289976444,15037426.671607878,0.20109,0.1982,0.17547,0.17288,0.20109,0.22007,0.27058,0.28832,0.0,0.02187,0.09511,0.11545
12808661487.4035,562,Niger,304515076.063,332734085.69,304515076.063,332734085.69,115.47828992109028,8928.510784437121,4574043.9116676655,4441522.737314731,3897050.9521911354,3795218.981844151,4574043.9116676655,5041007.754828419,6240981.809772902,6578773.109109072,100.0,100.0,0.0,599485.0175136877,2343930.857581767,2783554.127264921,0.03571,0.03468,0.03043,0.02963,0.03571,0.03936,0.04872,0.05136,0.0,0.00468,0.0183,0.02173
421739210176.152,566,Nigeria,21425695434.225002,24087343749.127,21425695434.225002,24087343749.127,10630.88994298434,821058.437795671,470647751.08464944,450548583.7322183,411148569.001701,398338498.84202015,470647751.08464944,494959080.6033562,635100562.6308957,666873261.2044,100.0,100.0,0.0,44410496.87113786,223951993.62919474,268534762.3623798,0.1116,0.10683,0.09749,0.09445,0.1116,0.11736,0.15059,0.15812,0.0,0.01053,0.0531,0.06367
439788625883.8,578,Norway,14506850011.871,20244327470.447,14506850011.871,20244327470.447002,3194.310241407261,242036.54740721107,142796834.07852986,137123074.1818496,126268130.00838289,123548034.8908121,142796834.07852986,153165557.77442718,191043227.20590216,202340929.4846095,100.0,100.0,0.0,16042483.592577577,64775097.19751927,78792894.59379742,0.03247,0.03118,0.02871,0.02809,0.03247,0.03483,0.04344,0.04601,0.0,0.00365,0.01473,0.01792
284900000.0,585,Palau,13817130.556,22919010.16,13817130.556,22919010.16,5.440599626455892,416.97230646622916,354403.6611662689,343219.734764805,329885.81275597727,324029.6273548957,354403.6611662689,381689.90505685046,462990.2192200167,495349.52083443815,100.0,100.0,0.0,38470.170292045455,133104.4064640394,171319.89347954246,0.1244,0.12047,0.11579,0.11373,0.1244,0.13397,0.16251,0.17387,0.0,0.0135,0.04672,0.06013
356128167702.894,586,Pakistan,34060902616.031002,17211416955.121,34060902616.031002,17211416955.121,10936.295982948826,844193.0047785317,464260977.292275,451489095.10136503,402710442.4088454,390354089.2969679,464260977.292275,504979072.62382567,622415177.9745827,656278024.4267622,100.0,100.0,0.0,53489977.52246064,219704735.56573725,265923935.1297943,0.13036,0.12678,0.11308,0.10961,0.13036,0.1418,0.17477,0.18428,0.0,0.01502,0.06169,0.07467
67294169234.6291,591,Panama,4025898591.153,5871899823.876,4025898591.153,5871899823.876,2048.8783985018567,158426.79026989616,68821175.37633055,66280026.87735452,57202308.40213318,55363276.5821155,68821175.37633055,76145599.48195258,96109130.29812981,102235339.5056723,100.0,100.0,0.0,9865572.60459806,38906821.89599663,46872062.923556805,0.10227,0.09849,0.085,0.08227,0.10227,0.11315,0.14282,0.15192,0.0,0.01466,0.05782,0.06965
40225448651.3062,600,Paraguay,3973525233.188,3918743694.025,3973525233.188,3918743694.025,1335.5583516483293,103234.41571708738,61512768.70837942,60491947.29930756,52547336.28033738,50489638.37247521,61512768.70837942,68005030.36605698,82971993.04259117,87050183.9209377,100.0,100.0,0.0,7513083.066749416,30424656.76225379,36560545.548462495,0.15292,0.15038,0.13063,0.12552,0.15292,0.16906,0.20627,0.21641,0.0,0.01868,0.07564,0.09089
222597030191.041,604,Peru,30515132305.388,20972417462.642998,30515132305.388,20972417462.642998,12640.288426557969,977196.2492882612,583422863.2602825,579332611.1755649,513431885.9674834,502877127.2282622,583422863.2602825,653990023.6600125,798628241.4560298,840612084.927079,100.0,100.0,0.0,74657412.4844476,285196355.4885464,337734957.6988168,0.2621,0.26026,0.23066,0.22591,0.2621,0.2938,0.35878,0.37764,0.0,0.03354,0.12812,0.15172
346841896890.489,608,Philippines,56161992128.30701,41752095472.388,56161992128.30701,41752095472.388,15069.693645908286,1163161.6491341975,695487113.421415,677080279.9262104,599938127.6031134,580980933.5910027,695487113.421415,768731288.1198142,956705084.5610733,1011686875.4479902,100.0,100.0,0.0,91651008.19360375,356766956.9579599,430705941.8569875,0.20052,0.19521,0.17297,0.16751,0.20052,0.22164,0.27583,0.29169,0.0,0.02642,0.10286,0.12418
588779850763.487,616,Poland,59050850678.981,59688503929.825,59050850678.981,59688503929.825,11484.15278631884,872218.5222525593,522689741.29076946,504231697.5144405,450450236.7400304,440677015.3086594,522689741.29076946,561568928.3320242,681125541.9543246,730246506.5116638,100.0,100.0,0.0,57337230.81758374,230675305.2142942,289569491.2030044,0.08878,0.08564,0.07651,0.07485,0.08878,0.09538,0.11568,0.12403,0.0,0.00974,0.03918,0.04918
242313116577.963,620,Portugal,33376513769.775,16958858455.751,33376513769.775,16958858455.751,12401.656969259862,955664.1630427314,514026403.97124714,499178814.28791183,439634162.6615494,424721265.50487375,514026403.97124714,556068719.8826536,678677447.4632889,719025117.5014691,100.0,100.0,0.0,56889905.59474176,239043284.8017395,294303851.9965954,0.21213,0.20601,0.18143,0.17528,0.21213,0.22948,0.28008,0.29673,0.0,0.02348,0.09865,0.12146
1563887900.0,626,Timor-Leste,247636439.908,56410728.242000006,247636439.908,56410728.242000006,78.47564427015303,5991.070396719988,6082358.662905042,6043452.595623523,5515378.862664352,5356429.967832103,6082358.662905042,6798588.597491727,7787753.631466571,8123425.149456117,100.0,100.0,0.0,755136.0018682042,2272374.768802219,2766995.181624014,0.38893,0.38644,0.35267,0.34251,0.38893,0.43472,0.49797,0.51944,0.0,0.04829,0.1453,0.17693
183334953818.681,634,Qatar,2887005737.496,1621943022.119,2887005737.496,1621943022.119,597.5792286975992,46140.62973228645,31328514.75425083,30357537.03718172,27114487.673794106,26212398.1320796,31328514.75425083,34037621.332117006,41609105.37164717,43949238.960307315,100.0,100.0,0.0,3680084.294935286,14494617.697853066,17736840.828227714,0.01709,0.01656,0.01479,0.0143,0.01709,0.01857,0.0227,0.02397,0.0,0.00201,0.00791,0.00967
243316050520.725,642,Romania,24236660816.889,16637839294.164999,24236660816.889,16637839294.164999,5042.567346281182,388835.5408299802,172905946.88289246,170184150.65221286,147503300.00815192,143373593.77065372,172905946.88289246,193281841.70922834,231377958.96274132,245263583.86007103,100.0,100.0,0.0,23097691.05701548,83874658.9545894,101889990.08941731,0.07106,0.06994,0.06062,0.05892,0.07106,0.07944,0.09509,0.1008,0.0,0.00949,0.03447,0.04188
1657328764645.93,643,Russian Federation,45704415770.95,81149090914.366,45704415770.95,81149090914.366,10768.754689336401,823674.2839064691,414726048.23891777,394778181.91683143,357339319.00242496,346827018.6516882,414726048.23891777,458332585.60644156,581629884.3845339,615236164.7561795,100.0,100.0,0.0,63554403.68961012,224290565.38210893,268409146.10449123,0.02502,0.02382,0.02156,0.02093,0.02502,0.02765,0.03509,0.03712,0.0,0.00383,0.01353,0.0162
9636510839.30707,646,Rwanda,840576559.543,602446797.987,840576559.543,602446797.987,302.9596804104821,23436.091814820822,14580275.069792936,14390172.30570375,12576058.301166367,12289906.814125242,14580275.069792936,16005791.307945779,19536387.03569927,20685368.510912485,100.0,100.0,0.0,1615619.0022420287,6960328.734532904,8395461.696787244,0.1513,0.14933,0.1305,0.12753,0.1513,0.1661,0.20273,0.21466,0.0,0.01677,0.07223,0.08712
1076922222.22222,659,Saint Kitts and Nevis,44340919.672,139175027.314,44340919.672,139175027.314,17.54061522982295,1352.7583684336298,704827.0200717148,653290.3905823084,642763.6483790276,641347.0168276445,704827.0200717148,804695.8807202601,1044467.0495524899,1097336.309889675,100.0,100.0,0.0,151405.49013795168,401703.4011734623,455989.29306203034,0.06545,0.06066,0.05969,0.05955,0.06545,0.07472,0.09699,0.1019,0.0,0.01406,0.0373,0.04234
2057074074.07407,662,Saint Lucia,197772402.94099998,366895924.11800003,197772402.94099998,366895924.11800003,104.83343927720928,8008.748946132029,5398747.900190725,5024687.669955705,4878126.797860636,4849778.245841779,5398747.900190725,6062854.354934214,7849417.566586014,8261798.976376914,100.0,100.0,0.0,1038166.6849785084,2971290.7687253775,3412020.7305351356,0.26245,0.24426,0.23714,0.23576,0.26245,0.29473,0.38158,0.40163,0.0,0.05047,0.14444,0.16587
884328180.526933,670,Saint Vincent and the Grenadines,90682054.314,68918102.558,90682054.314,68918102.558,7.916727386307866,604.259696535295,303312.89520721097,291485.5265268567,271272.4011131366,267148.8136014943,303312.89520721097,330865.9989967043,412642.622355239,440758.6491882069,100.0,100.0,0.0,39380.47246984759,141370.2212421024,173609.83558671258,0.0343,0.03296,0.03068,0.03021,0.0343,0.03741,0.04666,0.04984,0.0,0.00445,0.01599,0.01963
846583785179.856,682,Saudi Arabia,26774693601.196,29925237669.943,26774693601.196,29925237669.943,12158.982123790713,940567.327099914,479288493.68818486,471920788.0569653,411189676.7629034,393419586.81317574,479288493.68818486,530858367.3164206,648739878.7822922,678449066.6546788,100.0,100.0,0.0,58937579.25945532,237550202.01938885,285029479.8415031,0.05661,0.05574,0.04857,0.04647,0.05661,0.06271,0.07663,0.08014,0.0,0.00696,0.02806,0.03367
23116701539.5646,686,Senegal,5210106332.837,2690541553.092,5210106332.837,2690541553.092,2364.278215878755,182523.1244874279,103481387.28252517,102118032.92633224,87939284.40960118,86434009.86429773,103481387.28252517,113984482.85162394,137602492.5886648,146961628.4229907,100.0,100.0,0.0,11866449.925291702,49663208.17906362,60527618.55869298,0.44765,0.44175,0.38041,0.3739,0.44765,0.49308,0.59525,0.63574,0.0,0.05133,0.21484,0.26184
50640662859.4987,688,Serbia,2782938298.308,3034805549.239,2782938298.308,3034805549.239,421.8071723078667,32336.897174140264,22371443.55515862,21304224.970487922,19658704.612331364,19012152.458443314,22371443.55515862,23963134.525164913,29343277.615226433,31117463.825371046,100.0,100.0,0.0,2658909.554676991,9684573.002895068,12105311.366927732,0.04418,0.04207,0.03882,0.03754,0.04418,0.04732,0.05794,0.06145,0.0,0.00525,0.01912,0.0239
1587813245.28225,690,Seychelles,283019275.059,365885030.316,283019275.059,365885030.316,73.60921891289222,5686.380242053689,2772979.0130846896,2594898.58696935,2390937.2181329806,2270983.2116989135,2772979.0130846896,2947680.8574941694,3986769.7277805167,4215797.868346404,100.0,100.0,0.0,352782.2705248194,1595832.509647536,1944814.6566474908,0.17464,0.16343,0.15058,0.14303,0.17464,0.18564,0.25109,0.26551,0.0,0.02222,0.10051,0.12248
4085114542.06831,694,Sierra Leone,108276586.604,50676376.412,108276586.604,50676376.412,51.060931501749025,3943.3404590071764,2417535.138901019,2422493.716234673,2025450.2704448039,1975252.7550445737,2417535.138901019,2683711.924876104,3199882.747491312,3478764.5938987606,100.0,100.0,0.0,261218.2086414313,1174432.4770465083,1503511.838854187,0.05918,0.0593,0.04958,0.04835,0.05918,0.06569,0.07833,0.08516,0.0,0.00639,0.02875,0.0368
376869585632.115,702,Singapore,212425495493.543,109475328178.764,212425495493.543,109475328178.764,69902.88937241834,5405601.909863035,3188283193.3824444,3125618116.2244964,2717449194.9470763,2621949904.1229296,3188283193.3824444,3483429458.6878057,4258558860.3985853,4489493921.922759,100.0,100.0,0.0,357811342.4633093,1541109665.451509,1867544017.7998295,0.84599,0.82936,0.72106,0.69572,0.84599,0.92431,1.12998,1.19126,0.0,0.09494,0.40892,0.49554
106137924015.591,703,Slovakia,8659159171.712,16052565572.436,8659159171.712,16052565572.436,1842.1504182109381,140584.67673707695,62398586.66538104,59643037.30184383,55791629.10856424,54322975.4771208,62398586.66538104,68059868.32638295,85891728.20879073,90208791.72107281,100.0,100.0,0.0,8416831.02453912,30100099.10022649,35885816.243952006,0.05879,0.05619,0.05257,0.05118,0.05879,0.06412,0.08092,0.08499,0.0,0.00793,0.02836,0.03381
310106472642.968,704,Viet Nam,53314408671.7,68944059017.505,53314408671.7,68944059017.505,22654.796546819256,1750749.6312216865,1068416831.7384835,1066193304.2073649,903527778.6920646,864740356.9753278,1068416831.7384835,1202538191.3171887,1443851623.2720697,1526220850.427076,100.0,100.0,0.0,136344887.10982382,540323844.580005,661480493.4517483,0.34453,0.34382,0.29136,0.27885,0.34453,0.38778,0.4656,0.49216,0.0,0.04397,0.17424,0.21331
54177882425.8421,705,Slovenia,6499624810.748,6164394331.576,6499624810.748,6164394331.576,1860.2181096715042,143677.47891194106,78989137.43365785,78185748.83544332,71766336.37803659,70043151.37337907,78989137.43365785,86949507.6936893,107744297.04950185,112670572.52502558,100.0,100.0,0.0,8763758.858245984,35977960.67146526,42627421.15164651,0.1458,0.14431,0.13246,0.12928,0.1458,0.16049,0.19887,0.20796,0.0,0.01618,0.06641,0.07868
34156069918.0609,716,Zimbabwe,1650497117.315,1803401411.511,1650497117.315,1803401411.511,621.540121665827,48095.254361723186,32527568.741410617,32630691.36539517,30465618.046180338,30262676.518464506,32527568.741410617,36645358.67087731,45220851.560927525,47312614.28188393,100.0,100.0,0.0,4014667.305482138,14755233.514747187,17049937.763419427,0.09523,0.09553,0.0892,0.0886,0.09523,0.10729,0.13239,0.13852,0.0,0.01175,0.0432,0.04992
1421702715218.01,724,Spain,174424802843.488,118828661296.81601,174424802843.488,118828661296.81601,62653.05025738924,4836089.684228601,2852043442.4247017,2790373102.7681303,2442111250.553357,2365064019.174647,2852043442.4247017,3115622891.5345583,3811419024.356972,4025031049.9102573,100.0,100.0,0.0,325249788.766428,1369307773.803615,1659967030.7356105,0.20061,0.19627,0.17177,0.16635,0.20061,0.21915,0.26809,0.28311,0.0,0.02288,0.09631,0.11676
32333780383.2924,729,Sudan,8493969302.938002,3769733557.255,8493969302.938002,3769733557.255,1973.7980686292915,152692.88178743667,90878612.49305733,90791461.5127487,76682998.6642968,74125440.58274746,90878612.49305733,99988820.64290011,118101522.7973532,125154239.51026799,100.0,100.0,0.0,9197359.130151406,41418524.13305639,51028798.92752053,0.28106,0.28079,0.23716,0.22925,0.28106,0.30924,0.36526,0.38707,0.0,0.02845,0.1281,0.15782
3996198760.32389,740,Suriname,1288356949.5189998,243542567.699,1288356949.5189998,243542567.699,238.5075428968225,18233.305307405757,9759314.383800045,9261875.493022436,8624687.397780964,8261922.626011218,9759314.383800045,10569742.891529636,13761308.48419248,14620738.213165414,100.0,100.0,0.0,1307867.3985072002,5136621.086411515,6358815.587154196,0.24421,0.23177,0.21582,0.20674,0.24421,0.26449,0.34436,0.36587,0.0,0.03273,0.12854,0.15912
4666598023.91856,748,Eswatini,600492776.553,477676363.60499996,600492776.553,477676363.60499996,73.04054254496211,5648.492638557318,2661522.483311252,2593054.953910363,2235479.966908281,2160244.3423989355,2661522.483311252,3003289.0625254223,3703943.7763790567,3896028.3968649874,100.0,100.0,0.0,410234.1086150594,1468463.8094707755,1735784.054466052,0.05703,0.05557,0.0479,0.04629,0.05703,0.06436,0.07937,0.08349,0.0,0.00879,0.03147,0.0372
555455371487.089,752,Sweden,26462271996.774998,17577300856.868,26462271996.774998,17577300856.868,7065.481300339601,537321.2295175288,314292524.4889004,300051046.2480968,272137608.2851884,259136576.53953052,314292524.4889004,327105065.100831,416730707.92379487,436252401.722868,100.0,100.0,0.0,27054018.85273415,144593099.6386065,177115825.1833375,0.05658,0.05402,0.04899,0.04665,0.05658,0.05889,0.07503,0.07854,0.0,0.00487,0.02603,0.03189
725562534363.895,756,"Switzerland, Liechtenstein",12629423861.367,54324669517.468,12629423861.367,54324669517.468,1722.697100613141,132353.79361475885,63510478.26937651,59770453.341614924,56348070.60627198,54776484.237026356,63510478.26937651,69653887.03826338,90255034.37596421,94758988.79916948,100.0,100.0,0.0,9883433.696648456,33906963.76969223,39982504.562143125,0.00875,0.00824,0.00777,0.00755,0.00875,0.0096,0.01244,0.01306,0.0,0.00136,0.00467,0.00551
7765000282.29397,762,Tajikistan,767371989.844,528737719.108,767371989.844,528737719.108,275.43618194681596,21183.899649281448,11064928.798339307,10575025.966659766,9449320.980375815,9121406.74529253,11064928.798339307,12212804.501531757,15098545.73175764,15964818.207888134,100.0,100.0,0.0,1637778.5348719917,5649224.751381826,6843411.462595604,0.1425,0.13619,0.12169,0.11747,0.1425,0.15728,0.19444,0.2056,0.0,0.02109,0.07275,0.08813
506754212432.991,764,Thailand,147264740831.625,115383604539.045,147264740831.625,115383604539.045,64846.14733769886,5013386.851380743,3209316346.1914115,3208670078.7502775,2732862428.884583,2676802185.609161,3209316346.1914115,3654445783.1680284,4348295571.600196,4616029108.815864,100.0,100.0,0.0,445775704.41775084,1615433142.715613,1939226923.2067027,0.63331,0.63318,0.53929,0.52822,0.63331,0.72115,0.85807,0.9109,0.0,0.08797,0.31878,0.38268
7029217931.75029,768,Togo,1055663152.392,366978875.85300004,1055663152.392,366978875.85300004,681.5741866364336,52720.81350864147,32529343.938793384,31543618.733170766,27652125.592955668,26695226.215346422,32529343.938793384,34976268.94866418,43751578.64359921,46436108.8219275,100.0,100.0,0.0,3432650.2154934146,16099453.050643545,19740882.60658108,0.46277,0.44875,0.39339,0.37978,0.46277,0.49758,0.62242,0.66062,0.0,0.04883,0.22904,0.28084
24322359037.409,780,Trinidad and Tobago,3547855895.086,3226183518.903,3547855895.086,3226183518.903,977.1959948106435,75366.59132640653,37685784.31940745,36395291.03833952,32548602.825654387,31275269.806452394,37685784.31940745,41489740.69634807,52585028.238115504,55459068.40013188,100.0,100.0,0.0,5094449.658008553,20036425.412461117,24183798.593679488,0.15494,0.14964,0.13382,0.12859,0.15494,0.17058,0.2162,0.22802,0.0,0.02095,0.08238,0.09943
427049432157.931,784,United Arab Emirates,53024043225.713,51761323251.737,53024043225.713,51761323251.737,16919.621557481776,1309369.5853602975,728995902.4146907,699469271.30253,617774799.6648731,595545334.5783757,728995902.4146907,798694796.787132,994642451.1738255,1044931659.7704349,100.0,100.0,0.0,99225525.48460197,376867651.5089524,449386325.19205916,0.17071,0.16379,0.14466,0.13946,0.17071,0.18703,0.23291,0.24469,0.0,0.02324,0.08825,0.10523
42686509835.5287,788,Tunisia,8363011297.199,6209205496.81,8363011297.199,6209205496.81,2869.878241350504,220472.08513434834,121297028.92995122,120067047.94087572,104920268.67637888,103820966.25624175,121297028.92995122,135513033.47795463,162095421.29730168,173015892.7883603,100.0,100.0,0.0,15445985.537078902,57175152.620922804,69194926.53211854,0.28416,0.28128,0.24579,0.24322,0.28416,0.31746,0.37973,0.40532,0.0,0.03618,0.13394,0.1621
778476714087.962,792,Türkiye,166577432554.27798,109662631979.155,166577432554.27798,109662631979.155,51966.37607604672,4010908.2429095735,2310143248.3382316,2288365121.9500813,1969108863.6180441,1907785167.994641,2310143248.3382316,2612883072.1927686,3158365841.56288,3345649139.78829,100.0,100.0,0.0,324517950.2426872,1189256977.944836,1437863971.793649,0.29675,0.29395,0.25294,0.24507,0.29675,0.33564,0.40571,0.42977,0.0,0.04169,0.15277,0.1847
32927025621.3848,800,Uganda,2009539171.036,1271887001.0930002,2009539171.036,1271887001.0930002,971.0973064341865,75177.12147880487,45330140.280787975,44736917.83952167,41522774.75772843,40974879.02576515,45330140.280787975,49468187.90905147,62083594.62046416,65231535.89565152,100.0,100.0,0.0,4731270.069529802,20560819.862735733,24256656.86988637,0.13767,0.13587,0.12611,0.12444,0.13767,0.15024,0.18855,0.19811,0.0,0.01437,0.06244,0.07367
130891086689.522,804,Ukraine,17905091451.333,9474034307.459,17905091451.333,9474034307.459,2486.173306301603,191274.54686891643,120768409.14513537,119405690.97139658,102745277.43702906,101517544.49933207,120768409.14513537,132777356.54597366,156548613.71146366,168993366.3977854,100.0,100.0,0.0,13371665.574577078,53803336.2744346,67475821.89845333,0.09227,0.09123,0.0785,0.07756,0.09227,0.10144,0.1196,0.12911,0.0,0.01022,0.04111,0.05155
12683068033.1043,807,North Macedonia,2354221095.255,2055477245.141,2354221095.255,2055477245.141,376.00337614289856,28878.2085146366,19779239.618785325,19061804.63451245,17038551.0118303,16632089.975692244,19779239.618785325,21648652.643490538,26309716.26795115,28140000.982495803,100.0,100.0,0.0,2586848.0089780875,9271165.25612085,11507911.00680356,0.15595,0.15029,0.13434,0.13114,0.15595,0.17069,0.20744,0.22187,0.0,0.0204,0.0731,0.09073
262588632526.73,818,Egypt,28634612512.655,27530863612.235,28634612512.655,27530863612.235,11174.22831208473,862983.6308282923,477413885.45872605,464626873.7570689,410976331.8989857,399180807.4533613,477413885.45872605,517369453.40347415,640277723.7410225,678456176.4518766,100.0,100.0,0.0,52742579.64640528,229301391.84203678,279275368.99851537,0.18181,0.17694,0.15651,0.15202,0.18181,0.19703,0.24383,0.25837,0.0,0.02009,0.08732,0.10635
2878152147315.82,826,United Kingdom,160352046449.051,200507671926.442,160352046449.051,200507671926.442,44419.27180923838,3400492.1801087614,1812403627.5704293,1720904058.2411225,1563919166.4763591,1510527168.4855678,1812403627.5704293,1942754750.6141987,2462568002.4457784,2593661948.739801,100.0,100.0,0.0,221850692.3730762,898648835.9694192,1083134780.2542331,0.06297,0.05979,0.05434,0.05248,0.06297,0.0675,0.08556,0.09012,0.0,0.00771,0.03122,0.03763
57003686049.4102,834,"Tanzania, United Republic of",4027472962.848,2263695216.988,4027472962.848,2263695216.988,1891.4562700152217,146409.60519351094,73131646.66997106,70554215.6224827,62845162.77636258,60628018.10371448,73131646.66997106,77426807.05437405,98244447.99978457,103819695.2569064,100.0,100.0,0.0,6872591.431891352,35399285.22342199,43191677.153191924,0.12829,0.12377,0.11025,0.10636,0.12829,0.13583,0.17235,0.18213,0.0,0.01206,0.0621,0.07577
20533057312000.0,840,United States of America,595146737824.695,1001884453693.799,595146737824.695,1001884453693.799,273370.4090203324,21064123.90595241,10146989759.216028,9727045464.61117,8527465470.156185,8196093190.612953,10146989759.216028,11102400669.985146,13954441120.232864,14673659336.163954,100.0,100.0,0.0,1375355205.3739758,5426975650.076679,6477566145.551001,0.04942,0.04737,0.04153,0.03992,0.04942,0.05407,0.06796,0.07146,0.0,0.0067,0.02643,0.03155
15890066209.8959,854,Burkina Faso,1328589592.295,732321691.517,1328589592.295,732321691.517,576.8528298804945,44533.84807476928,26154629.90982344,25834418.272136234,22848779.467144977,22401313.01685306,26154629.90982344,28526026.829391237,34913708.99834208,37081853.46665308,100.0,100.0,0.0,2691608.5572550036,12064929.531197105,14680540.449800018,0.1646,0.16258,0.14379,0.14098,0.1646,0.17952,0.21972,0.23337,0.0,0.01694,0.07593,0.09239
65203071110.6037,858,Uruguay,3725247746.1000004,2077951928.4490001,3725247746.1000004,2077951928.4490001,1650.6669154471185,127602.88374327373,88057899.6851482,88358106.21577397,74285518.84046128,72696180.56279849,88057899.6851482,98243296.73948658,115632462.84769082,123017030.71025392,100.0,100.0,0.0,9885190.523712605,41346944.00722954,50320850.14745544,0.13505,0.13551,0.11393,0.11149,0.13505,0.15067,0.17734,0.18867,0.0,0.01516,0.06341,0.07718
52870108217.5626,860,Uzbekistan,2843934254.1790004,2552846221.247,2843934254.1790004,2552846221.247,1126.2656316641908,86902.70499622653,46911260.03316772,44222717.63968043,39835718.60965345,38444284.18235192,46911260.03316772,51283817.72230947,64056924.18257803,67949571.43726324,100.0,100.0,0.0,7061100.08262904,24221205.572924577,29505287.25491132,0.08873,0.08364,0.07535,0.07271,0.08873,0.097,0.12116,0.12852,0.0,0.01336,0.04581,0.05581
21606161066.2074,887,Yemen,2511567284.4170003,1019436321.6949999,2511567284.4170003,1019436321.6949999,1260.065618693329,96579.17078271277,45498420.17555544,45450222.647864215,39555302.0907041,38987289.17194013,45498420.17555544,51719764.836747944,61411070.07521114,65029109.21881452,100.0,100.0,0.0,6269542.188883729,21855767.98450704,26041820.04687439,0.21058,0.21036,0.18307,0.18045,0.21058,0.23938,0.28423,0.30097,0.0,0.02902,0.10116,0.12053
26311506435.0598,894,Zambia,1591092085.091,1742093074.21,1591092085.091,1742093074.21,596.7946500040808,46048.22578514537,19492366.381227467,18582344.749131273,16748602.020414528,16141787.09944571,19492366.381227467,21436764.654094808,27223193.564815912,28623107.36761368,100.0,100.0,0.0,2854419.9049635343,10474591.544401385,12481320.26816797,0.07408,0.07062,0.06366,0.06135,0.07408,0.08147,0.10346,0.10879,0.0,0.01085,0.03981,0.04744
